Date,Adj Close,Volume,Close_-1,Delta,Delta_Class_Numeric,Close_-1_Delta,AVG_Weighted_Future_Return,Gain_Run,Gain_Loss,7-Day_Delta_AVG,30-Day_Delta_AVG,7-Day_High,30-Day_High,365-Day_High,7-Day_Low,30-Day_Low,365-Day_Low,Diff_from_7-Day_High,Diff_from_7-Day_Low,7-Day_AVG_Price,30-Day_AVG_Price,50-Day_AVG_Price,100-Day_AVG_Price,7-Day_AG_to_30-Day_AVG,30-Day_AG_to_50-Day_AVG,50-Day_AG_to_100-Day_AVG,7_to_30_5-Day_AVG,30_to_50_5-Day_AVG,50_to_100_5-Day_AVG,Year,Month
2020-06-26,9162.917969,18341465837,9264.813477,-0.010998117582502477,0.0,-0.005239308190461435,-0.006067360538213721,0.0,1.0,-0.0020576699963440553,0.0019331081385195647,9648.717773,10167.268555,12573.8125,9264.813477,9181.017578,4970.788086,-0.039788115377804883,0.0,9397.25558042858,9543.448112033335,9444.369277359994,8305.829765660012,-0.015318628014587344,0.01049078363664285,0.13707715470008913,-0.009696547969599656,0.008243559452761782,0.14722922154736062,2020,6
2020-06-25,9264.813477,18616048626,9313.610352,-0.005239308190461435,0.0,-0.032820256372291634,-0.011893252915835222,0.0,0.0,-0.002340123010155623,0.0018387409891285574,9648.717773,10167.268555,13016.231445,9288.018555,8835.052734,4970.788086,-0.03473077240768006,0.0027553559296263842,9418.259486571436,9529.122753933336,9444.448242199995,8265.437924840011,-0.011634152505395994,0.008965532931293515,0.14264341805976422,-0.007822836622358869,0.007556422245142827,0.1520279323562176,2020,6
2020-06-24,9313.610352,18961716076,9629.658203,-0.032820256372291634,0.0,-0.001975347444956243,-0.013101216873840702,0.0,0.0,0.0014832335208432735,0.0033747727578100433,9648.717773,10167.268555,13016.231445,9288.018555,8835.052734,4970.788086,-0.001975347444956243,0.03678283435556727,9442.065848142865,9515.566894533336,9438.237441419995,8222.44662112001,-0.007724295063565479,0.008193209123345301,0.14786241569232306,-0.006078816234916359,0.007197007345715943,0.1567386271395494,2020,6
2020-06-23,9629.658203,17006433272,9648.717773,-0.001975347444956243,0.0,0.03709174745123518,-0.03928056323766084,0.0,0.0,0.0030853924274553642,0.001924326056574617,9648.717773,10167.268555,13016.231445,9288.018555,8790.368164,4970.788086,0.0,0.038834894209575546,9428.97530685715,9487.590559900002,9423.897363299993,8180.0731885000105,-0.006178096817393592,0.006758689546859066,0.1520553846081253,-0.004699860364871746,0.007429376172910071,0.16049169367582378,2020,6
2020-06-22,9648.717773,21104009514,9303.629883,0.03709174745123518,1.0,-0.0030764989785274292,-0.019374568724884175,0.0,0.0,-0.0012407231490314092,0.0007848933153952524,9538.024414,10167.268555,13016.231445,9288.018555,8790.368164,4970.788086,-0.024574746386259345,0.0016808028437448623,9400.68736042858,9472.942871100002,9408.872382839994,8135.589672880011,-0.007627567447055897,0.00680958202566973,0.15650773467650067,-0.0041245047742523,0.008437602041592602,0.16353843986892533,2020,6
2020-06-21,9303.629883,15324301169,9332.34082,-0.0030764989785274292,0.0,0.004771982822551421,0.021064432459646298,0.0,0.0,-0.0021353607679275885,0.00125747218146248,9538.024414,10167.268555,13016.231445,9288.018555,8790.368164,4970.788086,-0.02156459084945262,0.004771982822551421,9412.567103714293,9468.907779933335,9402.571718779995,8098.190444360011,-0.005950071278383404,0.007055097598548075,0.161070708744374,-0.0022577376509462393,0.01033698186507766,0.16531285939270107,2020,6
2020-06-20,9332.34082,17130541557,9288.018555,0.004771982822551421,1.0,-0.013156009261958479,0.006988162954811647,0.0,1.0,-0.0029009470815823334,-0.00044599723682750927,9538.024414,10167.268555,13016.231445,9288.018555,8790.368164,4970.788086,-0.02621149287823567,0.0,9432.986607142866,9460.555143233336,9393.220234419994,8054.574917020011,-0.002914050568183447,0.00716845843415909,0.16619689197642332,-4.419350472574211e-05,0.013044035170625861,0.16571983716188143,2020,6
2020-06-19,9288.018555,19632223107,9411.84082,-0.013156009261958479,0.0,-0.0072164792871424075,0.014789193549366154,0.0,0.0,0.0014161300475944974,-0.0007134485687427299,9538.024414,10167.268555,13016.231445,9386.788086,8790.368164,4970.788086,-0.01322953145462562,0.0026689357179975185,9460.533063571436,9468.387239566668,9380.630937539994,8040.809033230011,-0.0008295157133424129,0.009355053259315937,0.16662774837369493,0.0025800593876652298,0.016455686724024428,0.1643725332235402,2020,6
2020-06-18,9411.84082,17770083003,9480.254883,-0.0072164792871424075,0.0,-0.006056760655299359,-0.009028510301558535,0.0,0.0,-0.005489088711500437,-0.0004644588405223242,9538.024414,10167.268555,13016.231445,9321.78125,8790.368164,4970.788086,-0.006056760655299359,0.017000359561108517,9447.667410714294,9478.96048176667,9368.414882859995,8025.78791995001,-0.0033013188642963616,0.011799818890271716,0.16728911557363305,0.005949499714985677,0.02019428043476885,0.16210596368231633,2020,6
2020-06-17,9480.254883,20177709879,9538.024414,-0.006056760655299359,0.0,0.00923976490132839,-0.007233599575784746,0.0,0.0,-0.003538892767359246,-7.011018735578212e-05,9870.094727,10167.268555,13016.231445,9321.78125,8790.368164,4970.788086,-0.03364408571395063,0.02319762266465967,9503.35881700001,9487.171158833336,9334.950957079995,8010.22181643001,0.001706268169474404,0.01630648114309503,0.1653798322953794,0.01016573538557632,0.024492507900100966,0.15885774675754122,2020,6
2020-06-16,9538.024414,21565537209,9450.702148,0.00923976490132839,1.0,0.00680893841582777,-0.013954978895276249,0.0,0.0,-0.00450490031288519,0.0006660310172174715,9870.094727,10167.268555,13016.231445,9321.78125,8790.368164,4970.788086,-0.042491241533147185,0.013830071157269466,9540.16964285715,9491.59498696667,9300.102490279996,7995.922734400011,0.005117649452719082,0.020590364126289073,0.16310559759027574,0.014087346439091078,0.028662386451469207,0.15517223563465468,2020,6
2020-06-15,9450.702148,26699704768,9386.788086,0.00680893841582777,1.0,-0.009338962310800685,0.0030578498769125726,0.0,0.0,-0.005292620366946695,0.0006135067037631744,9870.094727,10167.268555,13016.231445,9321.78125,8790.368164,4970.788086,-0.04896676823960934,0.006973649590844075,9585.996372857151,9489.138704433335,9264.685791079995,7990.515253940011,0.010207213893771412,0.024226716201151917,0.1594603722847171,0.019143049395542865,0.03260123393652857,0.15098898531385477,2020,6
2020-06-14,9386.788086,18991732746,9475.277344,-0.009338962310800685,0.0,-0.0005871213730317954,0.006020325875288928,0.0,0.0,-0.002402113355562127,-0.00046392138397129297,9870.094727,10167.268555,13016.231445,9321.78125,8790.368164,4970.788086,-0.0400013772836407,0.01646639090570808,9639.148437571437,9487.1856771,9228.348750059995,7987.87283206001,0.016017685923259826,0.028048021813038067,0.15529490066757554,0.023458258142395324,0.03625344656273418,0.14631968607360607,2020,6
2020-06-13,9475.277344,17564322315,9480.84375,-0.0005871213730317954,0.0,0.017063530642279338,-0.004286216089043272,0.0,0.0,-0.002493434514763348,0.0012231610511234366,9870.094727,10167.268555,13016.231445,9321.78125,8790.368164,4970.788086,-0.039437410457185344,0.017063530642279338,9664.634486714294,9495.800488300001,9189.861220759996,7983.907685570011,0.017779859488656846,0.03329095621693229,0.15104803094975738,0.02656364620834748,0.0397224467517935,0.14136978401422093,2020,6
2020-06-12,9480.84375,22610564515,9321.78125,0.017063530642279338,1.0,-0.055553010600806946,-0.0013122472248316397,0.0,0.0,-0.0069003928093691064,0.0024167745367144767,9870.094727,10167.268555,13016.231445,9321.78125,8790.368164,4970.788086,-0.055553010600806946,0.0,9691.018694285724,9488.771940133334,9148.838837939997,7976.651709010011,0.021314323437048203,0.03715587389993623,0.1469522766809468,0.030651107288522085,0.043218752427046106,0.13630188073631494,2020,6
2020-06-11,9321.78125,30247143440,9870.094727,-0.055553010600806946,0.0,0.007594610953688978,0.01464997552908679,1.0,0.0,0.003164823769923875,0.0050539652961689545,9870.094727,10167.268555,13016.231445,9653.679688,8790.368164,4970.788086,0.0,0.02241788064182553,9759.42661842858,9471.5284831,9104.747363339997,7971.3117578400115,0.030396164234978023,0.04028460155158589,0.14218934598627625,0.03306393614014462,0.0471881586962601,0.13109950187627464,2020,6
2020-06-10,9870.094727,25706567601,9795.700195,0.007594610953688978,1.0,0.0024777120826467813,-0.0495813436988911,1.0,0.0,0.003982392855648073,0.0042121593948017755,9800.636719,10167.268555,13016.231445,9653.679688,8601.795898,4970.788086,-0.0005036942130943855,0.014711541255769836,9728.94419642858,9429.251855466668,9044.951933639997,7961.307509790012,0.031783257628033725,0.04248777933217994,0.13611387608347358,0.033584174169118915,0.05198064343725321,0.1258037777955572,2020,6
2020-06-09,9795.700195,23717842783,9771.489258,0.0024777120826467813,1.0,0.001294898037397231,-0.009260330899704468,0.0,0.0,-0.005328387188338708,0.0012198516128893264,9800.636719,10167.268555,13016.231445,9529.803711,8601.795898,4970.788086,-0.0029740374871250726,0.02536102047107517,9690.95898442858,9394.609537766668,8986.677099659997,7948.975048860011,0.03154462625302061,0.04539302275833462,0.13054539037064988,0.033429003126463006,0.05726666896710364,0.12067256241256834,2020,6
2020-06-08,9771.489258,21486346312,9758.852539,0.001294898037397231,1.0,0.010894586768891285,-0.015351501458919167,0.0,0.0,0.005150036369812498,0.00033420138871306776,10167.268555,10167.268555,13016.231445,9529.803711,8601.795898,4970.788086,-0.04016968901634378,0.024034999559918956,9747.49888400001,9388.689778633336,8935.035810599999,7937.255244170011,0.03821716488952988,0.05077248459319535,0.12570851456022747,0.0330681936397962,0.0629106343422421,0.11518567559737383,2020,6
2020-06-07,9758.852539,25015250846,9653.679688,0.010894586768891285,1.0,-0.00122636948744034,0.0013478847894701387,0.0,0.0,6.869993756394408e-05,-0.0003935609796761469,10167.268555,10167.268555,13016.231445,9461.058594,8601.795898,4970.788086,-0.05051394720437778,0.020359359588170846,9704.956891857151,9391.483561200002,8885.012060599998,7926.39126956001,0.03337846769516089,0.05700290524600622,0.1209403823807452,0.030464268894444348,0.06830117692659937,0.10924386140484048,2020,6
2020-06-06,9653.679688,20438419222,9665.533203,-0.00122636948744034,0.0,-0.013785177419960975,0.007512163366073285,0.0,0.0,0.004198409628921636,0.002102722715320764,10167.268555,10167.268555,13016.231445,9461.058594,8601.795898,4970.788086,-0.04934809671701444,0.02161223365952666,9711.633231142867,9401.411523433337,8833.862158239997,7917.69941409001,0.03299735437984946,0.06424702525655146,0.11571072558268915,0.027161198035523155,0.07330027180839543,0.10278836488279522,2020,6
2020-06-05,9665.533203,23509628646,9800.636719,-0.013785177419960975,0.0,0.014903505454243928,0.004669257137929164,0.0,0.0,0.004868581211856744,0.003545935286282012,10167.268555,10167.268555,13016.231445,9439.124023,8601.795898,4970.788086,-0.03606001297366149,0.038299390400964514,9679.289062571437,9388.185807300002,8782.887578159996,7909.249306670011,0.031007402414754186,0.06891790698143206,0.11045779916852928,0.02091387547941898,0.07754974125754624,0.09590006948814662,2020,6
2020-06-04,9800.636719,25921805072,9656.717773,0.014903505454243928,1.0,0.013317594553758362,-0.009600500324391196,0.0,0.0,0.008103579817628414,0.0033873077345121442,10167.268555,10167.268555,13016.231445,9439.124023,8601.795898,4970.788086,-0.05021513686179997,0.023052324502760693,9640.019670857151,9361.600260433335,8719.717041039996,7904.659990260011,0.029740578819686562,0.07361284963402694,0.10311095629467737,0.013424591458180512,0.08172712940339504,0.08868421119826395,2020,6
2020-06-03,9656.717773,25007459262,9529.803711,0.013317594553758362,1.0,-0.06269774822526068,0.010036235176198076,0.0,0.0,0.011795096207773722,0.003000278804262605,10167.268555,10167.268555,13016.231445,9181.017578,8601.795898,4970.788086,-0.06269774822526068,0.03798992105578557,9572.062500142867,9336.798144566668,8663.431240259997,7904.594560580011,0.0251975411627706,0.07772519751498169,0.09599944359756078,0.005415377735988334,0.08560701991755319,0.0815281879773119,2020,6
2020-06-02,9529.803711,39137252109,10167.268555,-0.06269774822526068,0.0,0.07464386294445567,0.014666846436581334,0.0,0.0,0.01959901414392644,0.004752264712482832,10167.268555,10167.268555,13016.231445,8835.052734,8601.795898,4970.788086,0.0,0.1507875347334627,9472.812360571437,9315.720312533334,8609.735917999997,7908.5416797200105,0.01686311340055495,0.08199837965498653,0.08866289977051886,-0.0020243213137491668,0.08927072059473773,0.07466090518741268,2020,6
2020-06-01,10167.268555,35198901068,9461.058594,0.07464386294445567,1.0,-0.02467476825684859,-0.05348804754769263,0.0,0.0,0.01082999039302605,0.0027297623371695893,9700.414063,9951.518555,13016.231445,8835.052734,8601.795898,4970.788086,-0.02467476825684859,0.07085479609996398,9292.76464842858,9276.431250033334,8545.812382839997,7903.500810580011,0.0017607415993285721,0.08549437250230552,0.08126924860944613,-0.007946421109877004,0.09185831761713337,0.0679876878084864,2020,6
2020-05-31,9461.058594,27773290299,9700.414063,-0.02467476825684859,0.0,0.027681598352063505,0.053151683419328,0.0,0.0,0.007856564646573128,0.004346124265778987,9700.414063,9951.518555,13016.231445,8790.368164,8601.795898,4970.788086,0.0,0.10352762046156326,9196.95172985715,9256.554850299999,8493.772871119996,7905.754638700011,-0.006439017691438128,0.08980484771067605,0.07437850771911589,-0.008771692726994806,0.09369178988760844,0.06164481321301616,2020,5
2020-05-30,9700.414063,32722975141,9439.124023,0.027681598352063505,1.0,-0.009093976339415217,-0.01904806539184532,0.0,0.0,0.00431758848425752,0.002883754438473952,9525.750977,9951.518555,13016.231445,8790.368164,8601.795898,4970.788086,-0.009093976339415217,0.07380303610682772,9126.790736428578,9221.8261719,8437.074453139996,7904.835253930011,-0.010305489791274321,0.09301230220481768,0.06733084018991714,-0.004289168646914873,0.09455974783042051,0.05560040718837257,2020,5
2020-05-29,9439.124023,32896642044,9525.750977,-0.009093976339415217,0.0,0.03754849569464563,0.04205652533356908,0.0,0.0,0.007202566104672465,0.007430822049625809,9525.750977,9951.518555,13016.231445,8790.368164,8601.795898,4970.788086,0.0,0.08365779444957502,9090.141182857149,9200.556640666668,8394.333759779995,7906.777880890011,-0.012000954085916905,0.09604370090090428,0.06166302964806476,0.004569263148221814,0.0948283019514504,0.04964103963590397,2020,5
2020-05-28,9525.750977,34367073114,9181.017578,0.03754849569464563,1.0,0.03915820928477551,-0.0074512355058806235,0.0,0.0,-0.0047803760982980895,0.00622819691657776,9209.287109,9951.518555,13016.231445,8790.368164,7807.058594,4970.788086,-0.003069676367497852,0.04444062031438725,9026.714146000008,9143.266894566668,8350.500712899995,7912.94033206001,-0.012747385580084238,0.09493636476696476,0.05529681287588739,0.01752233724294447,0.09450935655216902,0.04345126618540378,2020,5
2020-05-27,9181.017578,32740536902,8835.052734,0.03915820928477551,1.0,-0.008070322672191658,0.050243241414257865,0.0,0.0,-0.013400055884611033,0.005425249174130487,9522.981445,9951.518555,13016.231445,8790.368164,7795.601073999999,4970.788086,-0.0722387956936735,0.005083355914829833,9075.566127000007,9097.086344433334,8310.408652359994,7918.031582060011,-0.0023656164862604443,0.0946617338546809,0.04955487563209492,0.03256357187726254,0.09428612256367344,0.03703105102754659,2020,5
2020-05-26,8835.052734,29584186947,8906.93457,-0.008070322672191658,0.0,0.013260696688152948,0.05109204129171412,0.0,0.0,-0.012210979422945117,0.00617832898272934,9729.038086,9951.518555,13016.231445,8790.368164,7679.867187999999,4970.788086,-0.08449997920996945,0.013260696688152948,9203.278320142865,9058.580159566665,8279.143222679993,7929.025390660009,0.015973602708961542,0.09414463742473643,0.04415647759589789,0.04765289585789556,0.09370838847555989,0.03026768881019882,2020,5
2020-05-25,8906.93457,31288157264,8790.368164,0.013260696688152948,1.0,-0.04548874848201904,0.024909105153559128,0.0,0.0,-0.013280550529867407,0.0058203361569802835,9729.038086,9951.518555,13016.231445,8790.368164,7569.936035,4970.788086,-0.09648126707929519,0.0,9320.369838000008,9014.013541733333,8236.827119179994,7938.8502930100085,0.03398666918440911,0.094355072809967,0.03753400242757417,0.06299361470729044,0.09275369960331172,0.023057948219760618,2020,5
2020-05-24,8790.368164,32518803300,9209.287109,-0.04548874848201904,0.0,0.002908765215854245,0.02866890771789072,0.0,0.0,-0.002307300598360974,0.00788028305134782,9729.038086,9951.518555,13016.231445,9081.761719,7550.900879000001,4970.788086,-0.053422647995171976,0.014041922035149213,9446.137137142865,8972.69796556667,8198.370302779995,7954.067773480009,0.05276441638769637,0.09444897390449743,0.03071416239556379,0.07611488309594044,0.09123540581208125,0.015544446616281377,2020,5
2020-05-23,9209.287109,27727866812,9182.577148,0.002908765215854245,1.0,0.011100867003489395,-0.036047881749236586,0.0,0.0,-0.0019752371988831724,0.00924699325106113,9729.038086,9951.518555,13016.231445,9081.761719,7429.724609000001,4970.788086,-0.056168033588680534,0.011100867003489395,9470.098074714293,8913.379215566669,8148.852304739994,7964.118701220009,0.062458787591506144,0.09382019482448684,0.023195737086601442,0.08457357083889402,0.08937160273292981,0.007647105076549669,2020,5
2020-05-22,9182.577148,29810773699,9081.761719,0.011100867003489395,1.0,-0.046332099726148254,-0.00727712413661062,0.0,0.0,-0.009512761762643759,0.010024605576839417,9729.038086,9951.518555,13016.231445,9081.761719,7117.20752,4970.788086,-0.06653035595897454,0.0,9490.900948714294,8844.5335613,8101.073252019994,7975.553476620009,0.07308100341690466,0.0917730634141132,0.01573806454535606,0.08943623573394936,0.0876404677842631,-0.0006842598849643042,2020,5
2020-05-21,9081.761719,39326160532,9522.981445,-0.046332099726148254,0.0,-0.021179549219415096,-0.005681684809242237,0.0,0.0,0.004252588438207433,0.011561088413482816,9733.72168,9951.518555,13016.231445,9328.197266,6880.323242,4970.788086,-0.021650530180353494,0.020881224254332812,9584.03808600001,8771.152278733334,8051.573544979994,7986.81822271001,0.09267719695593592,0.08937119306349553,0.008107774643706895,0.0912883643109105,0.08602547157380061,-0.009269813232658661,2020,5
2020-05-20,9522.981445,36546239703,9729.038086,-0.021179549219415096,0.0,0.00025321255946976067,-0.04415054532325609,1.0,0.0,0.01483137192812538,0.010841524439578235,9733.72168,9951.518555,13016.231445,9269.987305,6880.323242,4970.788086,-0.0004811719662812554,0.04952010891669715,9547.89606600001,8683.118180433334,7989.886806699995,7990.154521540008,0.09959301112765916,0.0867636038538147,-3.3505589822043825e-05,0.0919149012061135,0.08457147921634833,-0.017868677475999933,2020,5
2020-05-19,9729.038086,39254288955,9726.575195,0.00025321255946976067,1.0,0.005773698939696905,-0.039206266316182736,1.0,0.0,0.0181613004457479,0.010519667177572127,9733.72168,9951.518555,13016.231445,8804.477539,6880.323242,4970.788086,-0.0007341986174399349,0.10473053647027993,9415.815987857151,8598.4644044,7923.902880919994,7994.0308789600085,0.09505785510246424,0.08512995850874022,-0.008772545303094743,0.09531073582727927,0.0827780544972216,-0.026213459441593628,2020,5
2020-05-18,9726.575195,41827139896,9670.739258,0.005773698939696905,1.0,0.031324001038526,-0.02505456565279749,0.0,0.0,0.014813691156173142,0.011085742437140793,9733.72168,9951.518555,13016.231445,8601.795898,6880.323242,4970.788086,-0.00647053861519502,0.12426978885287651,9255.133231142867,8516.167399200001,7847.812236399994,7995.416318420008,0.08677211206678288,0.08516452008115329,-0.018461087720968425,0.10300994125265225,0.08050761705614916,-0.03420477564394868,2020,5
2020-05-17,9670.739258,40084250663,9377.013672,0.031324001038526,1.0,0.005233209012198855,-0.006167263030141361,0.0,0.0,-0.002131383474291529,0.009945031877033479,9733.72168,9951.518555,13016.231445,8601.795898,6880.323242,4970.788086,-0.036646620863727164,0.09012278170657878,9124.517717714294,8430.348909600001,7779.241328199994,7996.6683594300075,0.08234164630171036,0.0836980823618007,-0.027189702193115724,0.11462764462351957,0.07753192630956117,-0.04153192919272904,2020,5
2020-05-16,9377.013672,36164766408,9328.197266,0.005233209012198855,1.0,-0.0416618049428347,0.02690808495389392,0.0,0.0,-0.006489643145732869,0.01215283831142966,9733.72168,9951.518555,13016.231445,8601.795898,6880.323242,4970.788086,-0.0416618049428347,0.08444764054084265,9155.500976571437,8355.008593833334,7721.097021559995,8000.196240290007,0.0958098814319509,0.08210123127623412,-0.03488654657299947,0.12958152828064007,0.07458338753082061,-0.048434455511568456,2020,5
2020-05-15,9328.197266,48158802327,9733.72168,-0.0416618049428347,0.0,0.05002535167981009,0.01804010307686819,1.0,0.0,-0.0021005687657257915,0.012565703558892576,9842.666016,9951.518555,13016.231445,8601.795898,6642.109863000001,4970.788086,-0.011068579978524251,0.1315917972737744,9228.996512285723,8265.472347066667,7668.861884839996,8003.048505910007,0.11657218423348803,0.07779648025818096,-0.04175741541779051,0.14464323480892474,0.07198541452238398,-0.055366779844794725,2020,5
2020-05-14,9733.72168,56426907637,9269.987305,0.05002535167981009,1.0,0.05287193521001054,-0.026986361746887455,0.0,0.0,0.0012761154746537644,0.010885482561020648,9951.518555,9951.518555,13016.231445,8601.795898,6642.109863000001,4970.788086,-0.06848515090770485,0.0776804535847405,9260.110351571437,8169.0958822,7607.808710999995,7997.520918020007,0.13355388222932915,0.07377777130337806,-0.04872912631487001,0.15792953624596598,0.07003090377034957,-0.062345787030078634,2020,5
2020-05-13,9269.987305,45558144023,8804.477539,0.05287193521001054,1.0,0.023562712182827385,0.03840429467556854,0.0,0.0,-0.0020611324540796756,0.008520337438669884,9951.518555,9951.518555,13016.231445,8601.795898,6642.109863000001,4970.788086,-0.11526291285702185,0.023562712182827385,9259.93526785715,8088.2642253,7557.105039119995,7997.7562598100085,0.14486062892111956,0.07028606634821333,-0.055096855464870254,0.1679191828156625,0.06877454671502031,-0.06960503009573989,2020,5
2020-05-12,8804.477539,42142717533,8601.795898,0.023562712182827385,1.0,-0.01765956608732638,0.059407040029703755,0.0,1.0,-0.003977994351462459,0.008279246855094968,9951.518555,9951.518555,13016.231445,8601.795898,6642.109863000001,4970.788086,-0.13562981865936943,0.0,9288.305664142867,8027.151367233334,7509.341787159996,8003.155136760009,0.1571110645873128,0.06895538846809791,-0.06170233378731276,0.17459566838446822,0.0680606341048658,-0.07729381654013252,2020,5
2020-05-11,8601.795898,57119858802,8756.430664,-0.01765956608732638,0.0,-0.08729152137472669,0.06262744466248663,0.0,1.0,-0.0012113811038055205,0.008836776477069184,9951.518555,9951.518555,13016.231445,8756.430664,6642.109863000001,4970.788086,-0.12009100765827803,0.0,9332.714006857152,7969.060937566666,7453.910966859996,8011.065927780009,0.1711184140733743,0.06911136623405102,-0.06954816823913085,0.17684342802623815,0.06783740327791095,-0.08588230175807439,2020,5
2020-05-10,8756.430664,63325279337,9593.896484,-0.08729152137472669,0.0,-0.02527460868789053,0.01352866224214309,0.0,0.0,0.009810526095633454,0.009753474371097932,9951.518555,9951.518555,13016.231445,8897.46875,6642.109863000001,4970.788086,-0.03593643211571138,0.07827256870107027,9352.862304857152,7906.029687566666,7402.483681699996,8017.006914110009,0.1830036914186942,0.06802392649800884,-0.07665245134421009,0.17657849617753368,0.06814129180524167,-0.09484250649790303,2020,5
2020-05-09,9593.896484,46566121841,9842.666016,-0.02527460868789053,0.0,-0.010938284282785154,-0.07560251010730012,0.0,0.0,0.01541672614891187,0.010450479791493349,9951.518555,9951.518555,13016.231445,8897.46875,6642.109863000001,4970.788086,-0.010938284282785154,0.10623215349871268,9266.390904285725,7829.6361166,7334.581318419995,8016.157880910008,0.18350211507781186,0.06749598602673186,-0.08502534164317625,0.17168425565926707,0.06899591684480308,-0.1042868420616577,2020,5
2020-05-08,9842.666016,51780748042,9951.518555,-0.010938284282785154,0.0,0.07366214136246699,-0.05880425331501959,1.0,0.0,0.020381636703800225,0.011547507389381312,9951.518555,9951.518555,13016.231445,8864.766602,6642.109863000001,4970.788086,0.0,0.12259228040530885,9126.690988000011,7746.017203833332,7261.551855519995,8010.897519580009,0.17824305676514818,0.06671650329744079,-0.09354078768683344,0.1645251097487233,0.0701673707169598,-0.11369910898646743,2020,5
2020-05-07,9951.518555,61112700562,9268.761719,0.07366214136246699,1.0,0.029511199708876463,-0.054116564152856685,1.0,0.0,0.00754568844243529,0.008654948442679241,9268.761719,9268.761719,13016.231445,8658.553711,6642.109863000001,4970.788086,0.0,0.07047458829351362,8941.981724571438,7653.513737033333,7167.2902539599945,8004.968232470009,0.16834986279616232,0.06783923433332363,-0.10464475987702213,0.1559451539509303,0.0717054342237501,-0.1231615291034223,2020,5
2020-05-06,9268.761719,49371886931,9003.070313,0.029511199708876463,1.0,0.010144678901147897,0.047525005211540336,0.0,0.0,0.021518095911901576,0.010030455926415598,9003.070313,9003.070313,13016.231445,8658.553711,6642.109863000001,4970.788086,0.0,0.03978916265915391,8875.164062714295,7586.947721399999,7086.427607479995,8001.37880864001,0.16979375482985207,0.07063080887070466,-0.1143491919382741,0.14606707595379326,0.07303157351628567,-0.13199425029366602,2020,5
2020-05-05,9003.070313,43148462663,8912.654297,0.010144678901147897,1.0,0.001706726646272192,0.04294419305397683,0.0,0.0,0.020278819169338186,0.009321482611697752,8988.59668,8988.59668,13016.231445,7807.058594,6642.109863000001,4970.788086,-0.008448747418935414,0.1416148847466943,8704.305245714297,7513.216357466666,7006.6558008199945,7997.31640629001,0.15853248882736112,0.07229705169581585,-0.12387412916298342,0.13303564919658314,0.07404993404055538,-0.14079879910293308,2020,5
2020-05-04,8912.654297,45718796276,8897.46875,0.001706726646272192,1.0,-0.010138170978653873,0.048698523608853184,0.0,0.0,0.02218782636435035,0.00992864649451858,8988.59668,8988.59668,13016.231445,7795.601073999999,6642.109863000001,4970.788086,-0.010138170978653873,0.14134480016877282,8544.726213857155,7445.045459033333,6936.249013699995,7991.868339880009,0.14770638552509321,0.07335325538751546,-0.13208667626722484,0.11963267292837806,0.07300625536198364,-0.1480912540043918,2020,5
2020-05-03,8897.46875,47101785174,8988.59668,-0.010138170978653873,0.0,0.013968791685058385,0.024166305220234625,0.0,0.0,0.02571071815926861,0.009971027513429135,8988.59668,8988.59668,13016.231445,7679.867187999999,6642.109863000001,4970.788086,0.0,0.17041043288416843,8370.78313357144,7372.909407599999,6862.306962919995,7987.34799808001,0.13534327777618316,0.07440682083139229,-0.1408528882716079,0.10403162507465151,0.06995524127928696,-0.15415783981346548,2020,5
2020-05-02,8988.59668,40134388683,8864.766602,0.013968791685058385,1.0,0.023816089601433346,0.005112869231551676,0.0,0.0,0.024075306763643303,0.010448110722985123,8864.766602,8864.766602,13016.231445,7569.936035,6642.109863000001,4970.788086,0.0,0.171049076374395,8168.11732714287,7299.743668666666,6793.809169939995,7981.52718753001,0.11895947281047697,0.07446993079600144,-0.1488083658282408,0.08904327647120067,0.06473999939468386,-0.15860136883602316,2020,5
2020-05-01,8864.766602,44068389997,8658.553711,0.023816089601433346,1.0,-0.016189496467087554,0.014559195159281689,0.0,0.0,0.023002959441868115,0.010524671873222693,8801.038086,8801.038086,13016.231445,7550.900879000001,6606.776367,4970.788086,-0.016189496467087554,0.14669148089077963,7980.422223857155,7224.477327500001,6715.929599619995,7979.68828128001,0.10463662104380159,0.07572261149205321,-0.15837193598460933,0.07515792406549963,0.05776871456549289,-0.16153758199937457,2020,5
2020-04-30,8658.553711,66964629541,8801.038086,-0.016189496467087554,0.0,0.12731805199514049,0.0265464550052959,1.0,0.0,0.031588611966774,0.011109956543363612,8801.038086,8801.038086,13016.231445,7429.724609000001,6438.644531,4970.788086,0.0,0.18457123906569275,7804.875209285726,7150.480354833334,6700.9871289199955,7980.561689480011,0.09151760748633576,0.06707865830295717,-0.16033640367027713,0.06333530081137577,0.048584161472733686,-0.16220780743163005,2020,4
2020-04-29,8801.038086,60201052203,7807.058594,0.12731805199514049,1.0,0.0014697417032041476,-0.0020521926531292737,1.0,0.0,0.018318781221302212,0.009724262744037416,7807.058594,7807.058594,13016.231445,7117.20752,6429.841797,4970.788086,0.0,0.09692721085642872,7564.32798557144,7071.440478533334,6683.160957039995,7979.127734400011,0.06970114625646043,0.05809818497403202,-0.16241960531259322,0.05370485821666433,0.03933726675666138,-0.16195221944818375,2020,4
